Team_ID	Game_ID	GAME_DATE	MATCHUP	WL	matchup	isFinals	year	rank
1610610025	0044600415	APR 22, 1947	CHS @ PHW	L	CHS PHW	true	1946-47	0
1610610025	0044600414	APR 20, 1947	CHS vs. PHW	W	CHS PHW	true	1946-47	0
1610610025	0044600413	APR 19, 1947	CHS vs. PHW	L	CHS PHW	true	1946-47	0
1610610025	0044600412	APR 17, 1947	CHS @ PHW	L	CHS PHW	true	1946-47	0
1610610025	0044600411	APR 16, 1947	CHS @ PHW	L	CHS PHW	true	1946-47	0
1610610025	0044600226	APR 13, 1947	CHS vs. WAS	W	CHS WAS	true	1946-47	1
1610610025	0044600225	APR 12, 1947	CHS vs. WAS	L	CHS WAS	true	1946-47	1
1610610025	0044600224	APR 10, 1947	CHS @ WAS	L	CHS WAS	true	1946-47	1
1610610025	0044600223	APR 08, 1947	CHS vs. WAS	W	CHS WAS	true	1946-47	1
1610610025	0044600222	APR 03, 1947	CHS @ WAS	W	CHS WAS	true	1946-47	1
1610610025	0044600221	APR 02, 1947	CHS @ WAS	W	CHS WAS	true	1946-47	1
1610610026	0044601023	APR 09, 1947	CLR @ NYK	L	CLR NYK	false	1946-47	2
1610610026	0044601022	APR 05, 1947	CLR @ NYK	L	CLR NYK	false	1946-47	2
1610610026	0044601021	APR 02, 1947	CLR vs. NYK	W	CLR NYK	false	1946-47	2
1610610034	0044601013	APR 06, 1947	BOM vs. PHW	L	BOM PHW	false	1946-47	2
1610610034	0044601012	APR 05, 1947	BOM vs. PHW	W	BOM PHW	false	1946-47	2
1610610034	0044601011	APR 02, 1947	BOM @ PHW	L	BOM PHW	false	1946-47	2
1610610036	0044600226	APR 13, 1947	WAS @ CHS	L	CHS WAS	false	1946-47	1
1610610036	0044600225	APR 12, 1947	WAS @ CHS	W	CHS WAS	false	1946-47	1
1610610036	0044600224	APR 10, 1947	WAS vs. CHS	W	CHS WAS	false	1946-47	1
1610610036	0044600223	APR 08, 1947	WAS @ CHS	L	CHS WAS	false	1946-47	1
1610610036	0044600222	APR 03, 1947	WAS vs. CHS	L	CHS WAS	false	1946-47	1
1610610036	0044600221	APR 02, 1947	WAS vs. CHS	L	CHS WAS	false	1946-47	1
1610612744	0044600415	APR 22, 1947	PHW vs. CHS	W	CHS PHW	true	1946-47	0
1610612744	0044600414	APR 20, 1947	PHW @ CHS	L	CHS PHW	true	1946-47	0
1610612744	0044600413	APR 19, 1947	PHW @ CHS	W	CHS PHW	true	1946-47	0
1610612744	0044600412	APR 17, 1947	PHW vs. CHS	W	CHS PHW	true	1946-47	0
1610612744	0044600411	APR 16, 1947	PHW vs. CHS	W	CHS PHW	true	1946-47	0
1610612744	0044600212	APR 14, 1947	PHW @ NYK	W	NYK PHW	true	1946-47	1
1610612744	0044600211	APR 12, 1947	PHW vs. NYK	W	NYK PHW	true	1946-47	1
1610612744	0044601013	APR 06, 1947	PHW @ BOM	W	BOM PHW	true	1946-47	2
1610612744	0044601012	APR 05, 1947	PHW @ BOM	L	BOM PHW	true	1946-47	2
1610612744	0044601011	APR 02, 1947	PHW vs. BOM	W	BOM PHW	true	1946-47	2
1610612752	0044600212	APR 14, 1947	NYK vs. PHW	L	NYK PHW	false	1946-47	1
1610612752	0044600211	APR 12, 1947	NYK @ PHW	L	NYK PHW	false	1946-47	1
1610612752	0044601023	APR 09, 1947	NYK vs. CLR	W	CLR NYK	false	1946-47	2
1610612752	0044601022	APR 05, 1947	NYK vs. CLR	W	CLR NYK	false	1946-47	2
1610612752	0044601021	APR 02, 1947	NYK @ CLR	L	CLR NYK	false	1946-47	2
1610610024	0044700416	APR 21, 1948	BAL vs. PHW	W	BAL PHW	true	1947-48	0
1610610024	0044700415	APR 20, 1948	BAL @ PHW	L	BAL PHW	true	1947-48	0
1610610024	0044700414	APR 17, 1948	BAL vs. PHW	W	BAL PHW	true	1947-48	0
1610610024	0044700413	APR 15, 1948	BAL vs. PHW	W	BAL PHW	true	1947-48	0
1610610024	0044700412	APR 13, 1948	BAL @ PHW	W	BAL PHW	true	1947-48	0
1610610024	0044700411	APR 10, 1948	BAL @ PHW	L	BAL PHW	true	1947-48	0
1610610024	0044700222	APR 08, 1948	BAL vs. CHS	W	BAL CHS	true	1947-48	1
1610610024	0044700221	APR 07, 1948	BAL @ CHS	W	BAL CHS	true	1947-48	1
1610610024	0044701013	APR 01, 1948	BAL vs. NYK	W	BAL NYK	true	1947-48	2
1610610024	0044701012	MAR 28, 1948	BAL @ NYK	L	BAL NYK	true	1947-48	2
1610610024	0044701011	MAR 27, 1948	BAL vs. NYK	W	BAL NYK	true	1947-48	2
1610610025	0044700222	APR 08, 1948	CHS @ BAL	L	BAL CHS	false	1947-48	1
1610610025	0044700221	APR 07, 1948	CHS vs. BAL	L	BAL CHS	false	1947-48	1
1610610025	0044701023	APR 02, 1948	CHS @ BOS	W	BOS CHS	false	1947-48	2
1610610025	0044701022	MAR 31, 1948	CHS @ BOS	L	BOS CHS	false	1947-48	2
1610610025	0044701021	MAR 28, 1948	CHS @ BOS	W	BOS CHS	false	1947-48	2
1610610034	0044700217	APR 06, 1948	BOM vs. PHW	L	BOM PHW	false	1947-48	1
1610610034	0044700216	APR 03, 1948	BOM @ PHW	L	BOM PHW	false	1947-48	1
1610610034	0044700215	APR 01, 1948	BOM vs. PHW	W	BOM PHW	false	1947-48	1
1610610034	0044700214	MAR 30, 1948	BOM @ PHW	W	BOM PHW	false	1947-48	1
1610610034	0044700213	MAR 27, 1948	BOM @ PHW	L	BOM PHW	false	1947-48	1
1610610034	0044700212	MAR 25, 1948	BOM vs. PHW	L	BOM PHW	false	1947-48	1
1610610034	0044700211	MAR 23, 1948	BOM vs. PHW	W	BOM PHW	false	1947-48	1
1610612738	0044701023	APR 02, 1948	BOS vs. CHS	L	BOS CHS	false	1947-48	2
1610612738	0044701022	MAR 31, 1948	BOS vs. CHS	W	BOS CHS	false	1947-48	2
1610612738	0044701021	MAR 28, 1948	BOS vs. CHS	L	BOS CHS	false	1947-48	2
1610612744	0044700416	APR 21, 1948	PHW @ BAL	L	BAL PHW	true	1947-48	0
1610612744	0044700415	APR 20, 1948	PHW vs. BAL	W	BAL PHW	true	1947-48	0
1610612744	0044700414	APR 17, 1948	PHW @ BAL	L	BAL PHW	true	1947-48	0
1610612744	0044700413	APR 15, 1948	PHW @ BAL	L	BAL PHW	true	1947-48	0
1610612744	0044700412	APR 13, 1948	PHW vs. BAL	L	BAL PHW	true	1947-48	0
1610612744	0044700411	APR 10, 1948	PHW vs. BAL	W	BAL PHW	true	1947-48	0
1610612744	0044700217	APR 06, 1948	PHW @ BOM	W	BOM PHW	true	1947-48	1
1610612744	0044700216	APR 03, 1948	PHW vs. BOM	W	BOM PHW	true	1947-48	1
1610612744	0044700215	APR 01, 1948	PHW @ BOM	L	BOM PHW	true	1947-48	1
1610612744	0044700214	MAR 30, 1948	PHW vs. BOM	L	BOM PHW	true	1947-48	1
1610612744	0044700213	MAR 27, 1948	PHW vs. BOM	W	BOM PHW	true	1947-48	1
1610612744	0044700212	MAR 25, 1948	PHW @ BOM	W	BOM PHW	true	1947-48	1
1610612744	0044700211	MAR 23, 1948	PHW @ BOM	L	BOM PHW	true	1947-48	1
1610612752	0044701013	APR 01, 1948	NYK @ BAL	L	BAL NYK	false	1947-48	2
1610612752	0044701012	MAR 28, 1948	NYK vs. BAL	W	BAL NYK	false	1947-48	2
1610612752	0044701011	MAR 27, 1948	NYK @ BAL	L	BAL NYK	false	1947-48	2
1610610024	0044800243	MAR 26, 1949	BAL @ NYK	L	BAL NYK	false	1948-49	2
1610610024	0044800242	MAR 24, 1949	BAL @ NYK	L	BAL NYK	false	1948-49	2
1610610024	0044800241	MAR 23, 1949	BAL vs. NYK	W	BAL NYK	false	1948-49	2
1610610025	0044800212	MAR 24, 1949	CHS vs. MNL	L	CHS MNL	false	1948-49	2
1610610025	0044800211	MAR 23, 1949	CHS @ MNL	L	CHS MNL	false	1948-49	2
1610610034	0044800222	MAR 23, 1949	BOM vs. ROC	L	BOM ROC	false	1948-49	2
1610610034	0044800221	MAR 22, 1949	BOM @ ROC	L	BOM ROC	false	1948-49	2
1610610036	0044800416	APR 13, 1949	WAS @ MNL	L	MNL WAS	true	1948-49	0
1610610036	0044800415	APR 11, 1949	WAS vs. MNL	W	MNL WAS	true	1948-49	0
1610610036	0044800414	APR 09, 1949	WAS vs. MNL	W	MNL WAS	true	1948-49	0
1610610036	0044800413	APR 08, 1949	WAS vs. MNL	L	MNL WAS	true	1948-49	0
1610610036	0044800412	APR 06, 1949	WAS @ MNL	L	MNL WAS	true	1948-49	0
1610610036	0044800411	APR 04, 1949	WAS @ MNL	L	MNL WAS	true	1948-49	0
1610610036	0044800323	APR 02, 1949	WAS vs. NYK	W	NYK WAS	true	1948-49	1
1610610036	0044800322	MAR 31, 1949	WAS @ NYK	L	NYK WAS	true	1948-49	1
1610610036	0044800321	MAR 29, 1949	WAS vs. NYK	W	NYK WAS	true	1948-49	1
1610610036	0044800232	MAR 24, 1949	WAS vs. PHW	W	PHW WAS	true	1948-49	2
1610610036	0044800231	MAR 23, 1949	WAS @ PHW	W	PHW WAS	true	1948-49	2
1610612744	0044800232	MAR 24, 1949	PHW @ WAS	L	PHW WAS	false	1948-49	2
1610612744	0044800231	MAR 23, 1949	PHW vs. WAS	L	PHW WAS	false	1948-49	2
1610612747	0044800416	APR 13, 1949	MNL vs. WAS	W	MNL WAS	true	1948-49	0
1610612747	0044800415	APR 11, 1949	MNL @ WAS	L	MNL WAS	true	1948-49	0
1610612747	0044800414	APR 09, 1949	MNL @ WAS	L	MNL WAS	true	1948-49	0
1610612747	0044800413	APR 08, 1949	MNL @ WAS	W	MNL WAS	true	1948-49	0
1610612747	0044800412	APR 06, 1949	MNL vs. WAS	W	MNL WAS	true	1948-49	0
1610612747	0044800411	APR 04, 1949	MNL vs. WAS	W	MNL WAS	true	1948-49	0
1610612747	0044800312	MAR 29, 1949	MNL vs. ROC	W	MNL ROC	true	1948-49	1
1610612747	0044800311	MAR 27, 1949	MNL @ ROC	W	MNL ROC	true	1948-49	1
1610612747	0044800212	MAR 24, 1949	MNL @ CHS	W	CHS MNL	true	1948-49	2
1610612747	0044800211	MAR 23, 1949	MNL vs. CHS	W	CHS MNL	true	1948-49	2
1610612752	0044800323	APR 02, 1949	NYK @ WAS	L	NYK WAS	false	1948-49	1
1610612752	0044800322	MAR 31, 1949	NYK vs. WAS	W	NYK WAS	false	1948-49	1
1610612752	0044800321	MAR 29, 1949	NYK @ WAS	L	NYK WAS	false	1948-49	1
1610612752	0044800243	MAR 26, 1949	NYK vs. BAL	W	BAL NYK	false	1948-49	2
1610612752	0044800242	MAR 24, 1949	NYK vs. BAL	W	BAL NYK	false	1948-49	2
1610612752	0044800241	MAR 23, 1949	NYK @ BAL	L	BAL NYK	false	1948-49	2
1610612758	0044800312	MAR 29, 1949	ROC @ MNL	L	MNL ROC	false	1948-49	1
1610612758	0044800311	MAR 27, 1949	ROC vs. MNL	L	MNL ROC	false	1948-49	1
1610612758	0044800222	MAR 23, 1949	ROC @ BOM	W	BOM ROC	false	1948-49	2
1610612758	0044800221	MAR 22, 1949	ROC vs. BOM	W	BOM ROC	false	1948-49	2
1610610023	0044900222	APR 06, 1950	AND vs. MNL	L	AND MNL	false	1949-50	1
1610610023	0044900221	APR 05, 1950	AND @ MNL	L	AND MNL	false	1949-50	1
1610610023	0044900323	APR 01, 1950	AND @ INO	W	AND INO	false	1949-50	2
1610610023	0044900322	MAR 30, 1950	AND vs. INO	W	AND INO	false	1949-50	2
1610610023	0044900321	MAR 28, 1950	AND @ INO	L	AND INO	false	1949-50	2
1610610023	0044900243	MAR 24, 1950	AND vs. TCB	W	AND TCB	false	1949-50	3
1610610023	0044900242	MAR 23, 1950	AND @ TCB	L	AND TCB	false	1949-50	3
1610610023	0044900241	MAR 21, 1950	AND vs. TCB	W	AND TCB	false	1949-50	3
1610610025	0044900272	MAR 25, 1950	CHS vs. MNL	L	CHS MNL	false	1949-50	3
1610610025	0044900271	MAR 22, 1950	CHS @ MNL	L	CHS MNL	false	1949-50	3
1610610030	0044900323	APR 01, 1950	INO vs. AND	L	AND INO	false	1949-50	2
1610610030	0044900322	MAR 30, 1950	INO @ AND	L	AND INO	false	1949-50	2
1610610030	0044900321	MAR 28, 1950	INO vs. AND	W	AND INO	false	1949-50	2
1610610030	0044900253	MAR 25, 1950	INO vs. SHE	W	INO SHE	false	1949-50	3
1610610030	0044900252	MAR 23, 1950	INO @ SHE	L	INO SHE	false	1949-50	3
1610610030	0044900251	MAR 21, 1950	INO vs. SHE	W	INO SHE	false	1949-50	3
1610610033	0044900253	MAR 25, 1950	SHE @ INO	L	INO SHE	false	1949-50	3
1610610033	0044900252	MAR 23, 1950	SHE vs. INO	W	INO SHE	false	1949-50	3
1610610033	0044900251	MAR 21, 1950	SHE @ INO	L	INO SHE	false	1949-50	3
1610610036	0044900262	MAR 22, 1950	WAS @ NYK	L	NYK WAS	false	1949-50	2
1610610036	0044900261	MAR 21, 1950	WAS vs. NYK	L	NYK WAS	false	1949-50	2
1610612737	0044900243	MAR 24, 1950	TCB @ AND	L	AND TCB	false	1949-50	3
1610612737	0044900242	MAR 23, 1950	TCB vs. AND	W	AND TCB	false	1949-50	3
1610612737	0044900241	MAR 21, 1950	TCB @ AND	L	AND TCB	false	1949-50	3
1610612744	0044900232	MAR 23, 1950	PHW vs. SYR	L	PHW SYR	false	1949-50	2
1610612744	0044900231	MAR 22, 1950	PHW @ SYR	L	PHW SYR	false	1949-50	2
1610612747	0044900416	APR 23, 1950	MNL vs. SYR	W	MNL SYR	true	1949-50	0
1610612747	0044900415	APR 20, 1950	MNL @ SYR	L	MNL SYR	true	1949-50	0
1610612747	0044900414	APR 16, 1950	MNL vs. SYR	W	MNL SYR	true	1949-50	0
1610612747	0044900413	APR 14, 1950	MNL vs. SYR	W	MNL SYR	true	1949-50	0
1610612747	0044900412	APR 09, 1950	MNL @ SYR	L	MNL SYR	true	1949-50	0
1610612747	0044900411	APR 08, 1950	MNL @ SYR	W	MNL SYR	true	1949-50	0
1610612747	0044900222	APR 06, 1950	MNL @ AND	W	AND MNL	true	1949-50	1
1610612747	0044900221	APR 05, 1950	MNL vs. AND	W	AND MNL	true	1949-50	1
1610612747	0044900282	MAR 28, 1950	MNL @ FTW	W	FTW MNL	true	1949-50	2
1610612747	0044900281	MAR 27, 1950	MNL vs. FTW	W	FTW MNL	true	1949-50	2
1610612747	0044900272	MAR 25, 1950	MNL @ CHS	W	CHS MNL	true	1949-50	3
1610612747	0044900271	MAR 22, 1950	MNL vs. CHS	W	CHS MNL	true	1949-50	3
1610612752	0044900313	APR 02, 1950	NYK @ SYR	L	NYK SYR	false	1949-50	1
1610612752	0044900312	MAR 30, 1950	NYK vs. SYR	W	NYK SYR	false	1949-50	1
1610612752	0044900311	MAR 26, 1950	NYK @ SYR	L	NYK SYR	false	1949-50	1
1610612752	0044900262	MAR 22, 1950	NYK vs. WAS	W	NYK WAS	false	1949-50	2
1610612752	0044900261	MAR 21, 1950	NYK @ WAS	W	NYK WAS	false	1949-50	2
1610612755	0044900416	APR 23, 1950	SYR @ MNL	L	MNL SYR	true	1949-50	0
1610612755	0044900415	APR 20, 1950	SYR vs. MNL	W	MNL SYR	true	1949-50	0
1610612755	0044900414	APR 16, 1950	SYR @ MNL	L	MNL SYR	true	1949-50	0
1610612755	0044900413	APR 14, 1950	SYR @ MNL	L	MNL SYR	true	1949-50	0
1610612755	0044900412	APR 09, 1950	SYR vs. MNL	W	MNL SYR	true	1949-50	0
1610612755	0044900411	APR 08, 1950	SYR vs. MNL	L	MNL SYR	true	1949-50	0
1610612755	0044900313	APR 02, 1950	SYR vs. NYK	W	NYK SYR	true	1949-50	1
1610612755	0044900312	MAR 30, 1950	SYR @ NYK	L	NYK SYR	true	1949-50	1
1610612755	0044900311	MAR 26, 1950	SYR vs. NYK	W	NYK SYR	true	1949-50	1
1610612755	0044900232	MAR 23, 1950	SYR @ PHW	W	PHW SYR	true	1949-50	2
1610612755	0044900231	MAR 22, 1950	SYR vs. PHW	W	PHW SYR	true	1949-50	2
1610612758	0044900212	MAR 25, 1950	ROC @ FTW	L	FTW ROC	false	1949-50	3
1610612758	0044900211	MAR 23, 1950	ROC vs. FTW	L	FTW ROC	false	1949-50	3
1610612765	0044900282	MAR 28, 1950	FTW vs. MNL	L	FTW MNL	false	1949-50	2
1610612765	0044900281	MAR 27, 1950	FTW @ MNL	L	FTW MNL	false	1949-50	2
1610612765	0044900212	MAR 25, 1950	FTW vs. ROC	W	FTW ROC	false	1949-50	3
1610612765	0044900211	MAR 23, 1950	FTW @ ROC	W	FTW ROC	false	1949-50	3
1610610030	0045000213	MAR 25, 1951	INO @ MNL	L	INO MNL	false	1950-51	2
1610610030	0045000212	MAR 23, 1951	INO vs. MNL	W	INO MNL	false	1950-51	2
1610610030	0045000211	MAR 21, 1951	INO @ MNL	L	INO MNL	false	1950-51	2
1610612738	0045000242	MAR 22, 1951	BOS @ NYK	L	BOS NYK	false	1950-51	2
1610612738	0045000241	MAR 20, 1951	BOS vs. NYK	L	BOS NYK	false	1950-51	2
1610612744	0045000222	MAR 22, 1951	PHW @ SYR	L	PHW SYR	false	1950-51	2
1610612744	0045000221	MAR 20, 1951	PHW vs. SYR	L	PHW SYR	false	1950-51	2
1610612747	0045000314	APR 03, 1951	MNL @ ROC	L	MNL ROC	false	1950-51	1
1610612747	0045000313	APR 01, 1951	MNL @ ROC	L	MNL ROC	false	1950-51	1
1610612747	0045000312	MAR 31, 1951	MNL vs. ROC	L	MNL ROC	false	1950-51	1
1610612747	0045000311	MAR 29, 1951	MNL vs. ROC	W	MNL ROC	false	1950-51	1
1610612747	0045000213	MAR 25, 1951	MNL vs. INO	W	INO MNL	false	1950-51	2
1610612747	0045000212	MAR 23, 1951	MNL @ INO	L	INO MNL	false	1950-51	2
1610612747	0045000211	MAR 21, 1951	MNL vs. INO	W	INO MNL	false	1950-51	2
1610612752	0045000417	APR 21, 1951	NYK @ ROC	L	NYK ROC	true	1950-51	0
1610612752	0045000416	APR 18, 1951	NYK vs. ROC	W	NYK ROC	true	1950-51	0
1610612752	0045000415	APR 15, 1951	NYK @ ROC	W	NYK ROC	true	1950-51	0
1610612752	0045000414	APR 13, 1951	NYK vs. ROC	W	NYK ROC	true	1950-51	0
1610612752	0045000413	APR 11, 1951	NYK vs. ROC	L	NYK ROC	true	1950-51	0
1610612752	0045000412	APR 08, 1951	NYK @ ROC	L	NYK ROC	true	1950-51	0
1610612752	0045000301	APR 07, 1951	NYK @ ROC	L	NYK ROC	true	1950-51	0
1610612752	0045000325	APR 04, 1951	NYK vs. SYR	W	NYK SYR	true	1950-51	1
1610612752	0045000324	APR 01, 1951	NYK @ SYR	L	NYK SYR	true	1950-51	1
1610612752	0045000323	MAR 31, 1951	NYK vs. SYR	W	NYK SYR	true	1950-51	1
1610612752	0045000322	MAR 29, 1951	NYK @ SYR	L	NYK SYR	true	1950-51	1
1610612752	0045000321	MAR 28, 1951	NYK vs. SYR	W	NYK SYR	true	1950-51	1
1610612752	0045000242	MAR 22, 1951	NYK vs. BOS	W	BOS NYK	true	1950-51	2
1610612752	0045000241	MAR 20, 1951	NYK @ BOS	W	BOS NYK	true	1950-51	2
1610612755	0045000325	APR 04, 1951	SYR @ NYK	L	NYK SYR	false	1950-51	1
1610612755	0045000324	APR 01, 1951	SYR vs. NYK	W	NYK SYR	false	1950-51	1
1610612755	0045000323	MAR 31, 1951	SYR @ NYK	L	NYK SYR	false	1950-51	1
1610612755	0045000322	MAR 29, 1951	SYR vs. NYK	W	NYK SYR	false	1950-51	1
1610612755	0045000321	MAR 28, 1951	SYR @ NYK	L	NYK SYR	false	1950-51	1
1610612755	0045000222	MAR 22, 1951	SYR vs. PHW	W	PHW SYR	false	1950-51	2
1610612755	0045000221	MAR 20, 1951	SYR @ PHW	W	PHW SYR	false	1950-51	2
1610612758	0045000417	APR 21, 1951	ROC vs. NYK	W	NYK ROC	true	1950-51	0
1610612758	0045000416	APR 18, 1951	ROC @ NYK	L	NYK ROC	true	1950-51	0
1610612758	0045000415	APR 15, 1951	ROC vs. NYK	L	NYK ROC	true	1950-51	0
1610612758	0045000414	APR 13, 1951	ROC @ NYK	L	NYK ROC	true	1950-51	0
1610612758	0045000413	APR 11, 1951	ROC @ NYK	W	NYK ROC	true	1950-51	0
1610612758	0045000412	APR 08, 1951	ROC vs. NYK	W	NYK ROC	true	1950-51	0
1610612758	0045000301	APR 07, 1951	ROC vs. NYK	W	NYK ROC	true	1950-51	0
1610612758	0045000314	APR 03, 1951	ROC vs. MNL	W	MNL ROC	true	1950-51	1
1610612758	0045000313	APR 01, 1951	ROC vs. MNL	W	MNL ROC	true	1950-51	1
1610612758	0045000312	MAR 31, 1951	ROC @ MNL	W	MNL ROC	true	1950-51	1
1610612758	0045000311	MAR 29, 1951	ROC @ MNL	L	MNL ROC	true	1950-51	1
1610612758	0045000233	MAR 24, 1951	ROC vs. FTW	W	FTW ROC	true	1950-51	2
1610612758	0045000232	MAR 22, 1951	ROC @ FTW	L	FTW ROC	true	1950-51	2
1610612758	0045000231	MAR 20, 1951	ROC vs. FTW	W	FTW ROC	true	1950-51	2
1610612765	0045000233	MAR 24, 1951	FTW @ ROC	L	FTW ROC	false	1950-51	2
1610612765	0045000232	MAR 22, 1951	FTW vs. ROC	W	FTW ROC	false	1950-51	2
1610612765	0045000231	MAR 20, 1951	FTW @ ROC	L	FTW ROC	false	1950-51	2
1610610030	0045100212	MAR 25, 1952	INO vs. MNL	L	INO MNL	false	1951-52	2
1610610030	0045100211	MAR 23, 1952	INO @ MNL	L	INO MNL	false	1951-52	2
1610612738	0045100243	MAR 26, 1952	BOS vs. NYK	L	BOS NYK	false	1951-52	2
1610612738	0045100242	MAR 23, 1952	BOS @ NYK	L	BOS NYK	false	1951-52	2
1610612738	0045100241	MAR 19, 1952	BOS vs. NYK	W	BOS NYK	false	1951-52	2
1610612744	0045100223	MAR 23, 1952	PHW @ SYR	L	PHW SYR	false	1951-52	2
1610612744	0045100222	MAR 22, 1952	PHW vs. SYR	W	PHW SYR	false	1951-52	2
1610612744	0045100221	MAR 20, 1952	PHW @ SYR	L	PHW SYR	false	1951-52	2
1610612747	0045100417	APR 25, 1952	MNL vs. NYK	W	MNL NYK	true	1951-52	0
1610612747	0045100416	APR 23, 1952	MNL @ NYK	L	MNL NYK	true	1951-52	0
1610612747	0045100415	APR 20, 1952	MNL vs. NYK	W	MNL NYK	true	1951-52	0
1610612747	0045100414	APR 18, 1952	MNL @ NYK	L	MNL NYK	true	1951-52	0
1610612747	0045100413	APR 16, 1952	MNL @ NYK	W	MNL NYK	true	1951-52	0
1610612747	0045100412	APR 13, 1952	MNL vs. NYK	L	MNL NYK	true	1951-52	0
1610612747	0045100411	APR 12, 1952	MNL vs. NYK	W	MNL NYK	true	1951-52	0
1610612747	0045100314	APR 06, 1952	MNL vs. ROC	W	MNL ROC	true	1951-52	1
1610612747	0045100313	APR 05, 1952	MNL vs. ROC	W	MNL ROC	true	1951-52	1
1610612747	0045100312	MAR 30, 1952	MNL @ ROC	W	MNL ROC	true	1951-52	1
1610612747	0045100311	MAR 29, 1952	MNL @ ROC	L	MNL ROC	true	1951-52	1
1610612747	0045100212	MAR 25, 1952	MNL @ INO	W	INO MNL	true	1951-52	2
1610612747	0045100211	MAR 23, 1952	MNL vs. INO	W	INO MNL	true	1951-52	2
1610612752	0045100417	APR 25, 1952	NYK @ MNL	L	MNL NYK	true	1951-52	0
1610612752	0045100416	APR 23, 1952	NYK vs. MNL	W	MNL NYK	true	1951-52	0
1610612752	0045100415	APR 20, 1952	NYK @ MNL	L	MNL NYK	true	1951-52	0
1610612752	0045100414	APR 18, 1952	NYK vs. MNL	W	MNL NYK	true	1951-52	0
1610612752	0045100413	APR 16, 1952	NYK vs. MNL	L	MNL NYK	true	1951-52	0
1610612752	0045100412	APR 13, 1952	NYK @ MNL	W	MNL NYK	true	1951-52	0
1610612752	0045100411	APR 12, 1952	NYK @ MNL	L	MNL NYK	true	1951-52	0
1610612752	0045100324	APR 08, 1952	NYK vs. SYR	W	NYK SYR	true	1951-52	1
1610612752	0045100323	APR 04, 1952	NYK vs. SYR	W	NYK SYR	true	1951-52	1
1610612752	0045100322	APR 03, 1952	NYK @ SYR	L	NYK SYR	true	1951-52	1
1610612752	0045100321	APR 02, 1952	NYK @ SYR	W	NYK SYR	true	1951-52	1
1610612752	0045100243	MAR 26, 1952	NYK @ BOS	W	BOS NYK	true	1951-52	2
1610612752	0045100242	MAR 23, 1952	NYK vs. BOS	W	BOS NYK	true	1951-52	2
1610612752	0045100241	MAR 19, 1952	NYK @ BOS	L	BOS NYK	true	1951-52	2
1610612755	0045100324	APR 08, 1952	SYR @ NYK	L	NYK SYR	false	1951-52	1
1610612755	0045100323	APR 04, 1952	SYR @ NYK	L	NYK SYR	false	1951-52	1
1610612755	0045100322	APR 03, 1952	SYR vs. NYK	W	NYK SYR	false	1951-52	1
1610612755	0045100321	APR 02, 1952	SYR vs. NYK	L	NYK SYR	false	1951-52	1
1610612755	0045100223	MAR 23, 1952	SYR vs. PHW	W	PHW SYR	false	1951-52	2
1610612755	0045100222	MAR 22, 1952	SYR @ PHW	L	PHW SYR	false	1951-52	2
1610612755	0045100221	MAR 20, 1952	SYR vs. PHW	W	PHW SYR	false	1951-52	2
1610612758	0045100314	APR 06, 1952	ROC @ MNL	L	MNL ROC	false	1951-52	1
1610612758	0045100313	APR 05, 1952	ROC @ MNL	L	MNL ROC	false	1951-52	1
1610612758	0045100312	MAR 30, 1952	ROC vs. MNL	L	MNL ROC	false	1951-52	1
1610612758	0045100311	MAR 29, 1952	ROC vs. MNL	W	MNL ROC	false	1951-52	1
1610612758	0045100232	MAR 20, 1952	ROC @ FTW	W	FTW ROC	false	1951-52	2
1610612758	0045100231	MAR 18, 1952	ROC vs. FTW	W	FTW ROC	false	1951-52	2
1610612765	0045100232	MAR 20, 1952	FTW vs. ROC	L	FTW ROC	false	1951-52	2
1610612765	0045100231	MAR 18, 1952	FTW @ ROC	L	FTW ROC	false	1951-52	2
1610610024	0045200242	MAR 20, 1953	BAL vs. NYK	L	BAL NYK	false	1952-53	2
1610610024	0045200241	MAR 17, 1953	BAL @ NYK	L	BAL NYK	false	1952-53	2
1610610030	0045200222	MAR 23, 1953	INO vs. MNL	L	INO MNL	false	1952-53	2
1610610030	0045200221	MAR 22, 1953	INO @ MNL	L	INO MNL	false	1952-53	2
1610612738	0045200324	MAR 29, 1953	BOS vs. NYK	L	BOS NYK	false	1952-53	1
1610612738	0045200323	MAR 28, 1953	BOS @ NYK	L	BOS NYK	false	1952-53	1
1610612738	0045200322	MAR 26, 1953	BOS vs. NYK	W	BOS NYK	false	1952-53	1
1610612738	0045200321	MAR 25, 1953	BOS @ NYK	L	BOS NYK	false	1952-53	1
1610612738	0045200232	MAR 21, 1953	BOS vs. SYR	W	BOS SYR	false	1952-53	2
1610612738	0045200231	MAR 19, 1953	BOS @ SYR	W	BOS SYR	false	1952-53	2
1610612747	0045200415	APR 10, 1953	MNL @ NYK	W	MNL NYK	true	1952-53	0
1610612747	0045200414	APR 08, 1953	MNL @ NYK	W	MNL NYK	true	1952-53	0
1610612747	0045200413	APR 07, 1953	MNL @ NYK	W	MNL NYK	true	1952-53	0
1610612747	0045200412	APR 05, 1953	MNL vs. NYK	W	MNL NYK	true	1952-53	0
1610612747	0045200411	APR 04, 1953	MNL vs. NYK	L	MNL NYK	true	1952-53	0
1610612747	0045200315	APR 02, 1953	MNL vs. FTW	W	FTW MNL	true	1952-53	1
