ID,Posted at,Screen name,Text
734808661042810881,2016-05-23 18:10:11 +0000,nytgraphics,Supreme Court rules that Ga. prosecutors violated the Constitution by excluding black jurors https://t.co/ykNwIjvDZO https://t.co/Ux3elNa9aH
734780186781192194,2016-05-23 16:17:02 +0000,nytgraphics,"Freddie Gray's Baltimore neighborhood, in the words of the people that live there: https://t.co/9sZ9NrOtG2 https://t.co/q4Ef5fduDv"
734777497133387777,2016-05-23 16:06:21 +0000,nytgraphics,"How far is Europe swinging to the right?
https://t.co/EShpurTmyE 
#austria #bpw16 https://t.co/tFAGbPLFMC"
734595890971873280,2016-05-23 04:04:43 +0000,nytgraphics,"How far is Europe swinging to the right?
https://t.co/EShpurTmyE
#austria #bpw16 https://t.co/VmSBXkqr8x"
733799331652902912,2016-05-20 23:19:28 +0000,nytgraphics,"Nearly 40% of NYC buildings are taller, bulkier or more crowded than zoning laws allow. https://t.co/a34Ej5OOyI https://t.co/nqJAJNFblV"
733798444079448064,2016-05-20 23:15:57 +0000,nytgraphics,Many buildings in midtown Manhattan have too many businesses to pass today’s zoning code. https://t.co/a34Ej5OOyI https://t.co/ppZfwFy1sw
733798156278861824,2016-05-20 23:14:48 +0000,nytgraphics,These NYC buildings are too tall to be built under today’s zoning laws. https://t.co/a34Ej5OOyI https://t.co/zpeWAdBh9B
733797851327803392,2016-05-20 23:13:35 +0000,nytgraphics,These NYC buildings have too many apartments to be built today: https://t.co/a34Ej5OOyI https://t.co/ZQMqarlHDa
733797524348243968,2016-05-20 23:12:17 +0000,nytgraphics,Find out why nearly 40 percent of Manhattan buildings couldn’t be built today: https://t.co/hTKfn18smT https://t.co/vZvjH78MF0
733718712696643584,2016-05-20 17:59:07 +0000,nytgraphics,RT @UpshotNYT: The parts of NYC we think as quintessential NYC wouldn't be allowed to be built today. https://t.co/ce6z0JJ4q7 https://t.co/cWq9NisVO6
733386363882643457,2016-05-19 19:58:29 +0000,nytgraphics,RT @larrybuch: data from @MarineTraffic this morning showing ships joining the search for egyptair flight https://t.co/XfTJZNX8nk
733375483245645824,2016-05-19 19:15:15 +0000,nytgraphics,EgyptAir plane flew to Eritrea and Tunisia the day before it crashed. https://t.co/tTCHfCTODB https://t.co/oc9M6Wi8Mt
733354721780588544,2016-05-19 17:52:45 +0000,nytgraphics,More than 200 people were killed in Baghdad last week. Where did major attacks hit? https://t.co/byYn4vXDZa https://t.co/608Jt8kXu9
733353029278310402,2016-05-19 17:46:01 +0000,nytgraphics,What's in Trump's financial disclosure? At least $61 million invested in stocks and funds: https://t.co/ddXGXOhyLS https://t.co/lzz9sy2KcB
733350898282401792,2016-05-19 17:37:33 +0000,nytgraphics,Trump disclosed at least $615 million in income. What else is in his 104-page form? https://t.co/ddXGXOhyLS https://t.co/Si2IrkfA9u
733350219270742016,2016-05-19 17:34:51 +0000,nytgraphics,"Debris from EgyptAir Flight 804 has been found, Egypt says terrorism is a more likely cause: https://t.co/tTCHfCTODB https://t.co/gAIYRY84fk"
733346792268562432,2016-05-19 17:21:14 +0000,nytgraphics,What's in Trump's financial disclosure? At least $1.5 billion in assets: https://t.co/ddXGXOhyLS https://t.co/12Gn52e4KE
733329655655243777,2016-05-19 16:13:09 +0000,nytgraphics,"RT @nytimes: Take a tour of Pluto, an icy world 3 billion miles from the sun https://t.co/GVSWcuRLkT https://t.co/ZCuVNxWBe0"
733328732639875072,2016-05-19 16:09:29 +0000,nytgraphics,EgyptAir Flight 804 disappeared 3 hours and 28 minutes into its flight: https://t.co/tTCHfCTODB https://t.co/ZJV3ANX0zX
733316687987150849,2016-05-19 15:21:37 +0000,nytgraphics,"EgyptAir Flight 804 turned abruptly and dropped to 15,000 feet. Follow its path here: https://t.co/tTCHfCTODB https://t.co/IXLM45Ahcu"
733310521164869634,2016-05-19 14:57:07 +0000,nytgraphics,What happened to EgyptAir Flight 804? Follow maps and timelines of its path here: https://t.co/tTCHfCTODB https://t.co/zxr5Wh5s8h
733160838522122240,2016-05-19 05:02:20 +0000,nytgraphics,An EgyptAir jet from Paris to Cairo has disappeared over the Mediterranean with 69 aboard. https://t.co/DXC5rWw1FP https://t.co/7HP77cYDw5
733082177668272128,2016-05-18 23:49:45 +0000,nytgraphics,Terrorist attacks in Baghdad have killed more than 200 people in one week: https://t.co/byYn4vXDZa https://t.co/SQqZ0gBtEj
733062659508207616,2016-05-18 22:32:12 +0000,nytgraphics,What's in Donald Trump's 104-page financial disclosure? https://t.co/m7RCIP4dnI https://t.co/4tJxcJEi8w
732700044722311168,2016-05-17 22:31:18 +0000,nytgraphics,Why the Amtrak train derailed in Philadelphia last year https://t.co/70aIKckfQb https://t.co/K2YZv36XrM
732233613215928320,2016-05-16 15:37:52 +0000,nytgraphics,The Supreme Court announced that it would not rule in the contraception-coverage case https://t.co/7PHt6MKiYD https://t.co/UbiQBP0Wsn
731315071519993856,2016-05-14 02:47:54 +0000,nytgraphics,How Russian agents allegedly beat doping tests by switching urine samples at Sochi Olympics. https://t.co/BwtmA6rIYv https://t.co/fQ6XeXDHIc
730747422121598976,2016-05-12 13:12:16 +0000,nytgraphics,RT @salvesergio: Brazil’s Line of Succession Is Engulfed in Scandals https://t.co/uwZQH34KOK https://t.co/jF8G2MhCYz
730743975053824004,2016-05-12 12:58:34 +0000,nytgraphics,RT @salvesergio: Updated: Key Players in Brazil’s Political Crisis https://t.co/uwZQH34KOK https://t.co/KjzGrSinD7
730483865651916800,2016-05-11 19:44:59 +0000,nytgraphics,RT @nytpolitics: Where Trump breaks with the Republican Party https://t.co/N860ifKMKU by @arappeport and @aliciaparlap https://t.co/OqWtheO7UP
730479383706800132,2016-05-11 19:27:11 +0000,nytgraphics,"RT @KevinQ: In Upshot-land, we have updated our census of Trump insults – because someone must. https://t.co/YoznPiVl0M https://t.co/PEN5u86KAd"
730146702645170177,2016-05-10 21:25:14 +0000,nytgraphics,RT @salvesergio: A Cheat Sheet to the Political Crisis in Brazil https://t.co/uwZQH34KOK https://t.co/f3QsbfJm84
730146585863176196,2016-05-10 21:24:46 +0000,nytgraphics,"RT @salvesergio: Brazilian Speaker, in About-Face, Won’t Annul Rousseff’s Impeachment https://t.co/jk01pNN1jv"
730146569589231619,2016-05-10 21:24:42 +0000,nytgraphics,RT @wallacetim: The scale of the smoke-cloud mixture over Canada yesterday is staggering. https://t.co/qL71cTiAM0 https://t.co/IoTUWBE4Z3
729422091691364353,2016-05-08 21:25:53 +0000,nytgraphics,"RT @hfairfield: Endorsing Trump: yes, no, maybe so https://t.co/cgcGv4PVBF by @aliciaparlap https://t.co/ijBhEXW2gD"
728637023796535296,2016-05-06 17:26:18 +0000,nytgraphics,"African-Americans in Chicago see their neighborhoods as beset by crime, isolation and worry: https://t.co/03h2Ipppni https://t.co/AS5c8jDm0A"
728266101365297153,2016-05-05 16:52:23 +0000,nytgraphics,Updated: Corruption Scandals in Brazil Reach All the Way to the Top https://t.co/L68nwpdy1M https://t.co/QjzmECBwHY
728229102000476161,2016-05-05 14:25:22 +0000,nytgraphics,"A wildfire is engulfing parts of a Canadian city, forcing 80,000 people to evacuate: https://t.co/uB7peg04ZD https://t.co/SGApWsbWGq"
727987264140263429,2016-05-04 22:24:23 +0000,nytgraphics,When candidates dropped out of the presidential nomination race: https://t.co/x6CmKlAOyo https://t.co/KcmHu3yxSg
727966925687508993,2016-05-04 21:03:34 +0000,nytgraphics,"A Wildfire in Canada Forces 80,000 to Evacuate https://t.co/VrMsswmC7W https://t.co/mi68q2If2g"
727881974199812096,2016-05-04 15:26:00 +0000,nytgraphics,RT @wilsonandrews: The electoral map looks challenging for Trump. https://t.co/dG18gHMkvc https://t.co/95dW4WR1Nr
727633617485189125,2016-05-03 22:59:07 +0000,nytgraphics,Live Indiana primary results: Donald Trump has a strong early lead. https://t.co/bX2UvLhsCF https://t.co/JewcLd40hE
726086277104320513,2016-04-29 16:30:33 +0000,nytgraphics,16 Americans punished for attack on a Doctors Without Borders hospital. Their errors: https://t.co/XdWnenVVWF @msf https://t.co/zd6j8T1Ai9
726034423762812930,2016-04-29 13:04:30 +0000,nytgraphics,6th graders in richest districts test 4 grades ahead of peers in poorest. Find your district https://t.co/k4AtvNrg7e https://t.co/dP6K7KxdA9
725401221192933377,2016-04-27 19:08:23 +0000,nytgraphics,"RT @KevinQ: Trump has a real path to the nomination. New in Upshot-land, we spell out what he needs to do, contest by contest.
https://t.co/rcNIqPpVHk"
725397558332416000,2016-04-27 18:53:49 +0000,nytgraphics,Trump needs about 280 delegates to win the Republican nomination. Here's how he could do it: https://t.co/qmHf5wJKv3 https://t.co/Sur2hRrly0
725132057215668228,2016-04-27 01:18:49 +0000,nytgraphics,One more race to be called: https://t.co/dAd3ihTKsh https://t.co/GkIGejao8R
725129242468585472,2016-04-27 01:07:38 +0000,nytgraphics,Pa. results so far: https://t.co/dAd3ihTKsh https://t.co/UUljL04PSj
725126649747001345,2016-04-27 00:57:20 +0000,nytgraphics,Hillary is winning cities in CT; Bernie in suburbs: https://t.co/dAd3ihTKsh https://t.co/EtDs6JxkSH
725125021266526210,2016-04-27 00:50:51 +0000,nytgraphics,Live results: https://t.co/dAd3ihTKsh https://t.co/61sy14YjOn
725122897845575680,2016-04-27 00:42:25 +0000,nytgraphics,"RT @KevinQ: We're live modeling tonight in upshot-land. Join us!
Dems: https://t.co/rHzVvEyTcB
Reps: https://t.co/1e52Spn0cs https://t.co/YVIgCxEVfD"
724681950443802625,2016-04-25 19:30:15 +0000,nytgraphics,A deepening crisis at the Syria-Turkey border: https://t.co/bvsAr8jmno https://t.co/Ls5mouf12o
724603866793295876,2016-04-25 14:19:58 +0000,nytgraphics,RT @salvesergio: How Turkey’s Promise to Stop the Flow of Refugees Is Creating a New Crisis https://t.co/nYq1B7lG6n https://t.co/DNRNUZjZEK
723939842275553284,2016-04-23 18:21:23 +0000,nytgraphics,RT @driven_by_data: Trump says the G.O.P. nomination process is rigged. Here’s what he’s complaining about https://t.co/tiSKIJjA7C (by @aliciaparlap)
723915610799775745,2016-04-23 16:45:05 +0000,nytgraphics,"Trump is calling the G.O.P. delegate selection process ""rigged."" Why he's complaining:
https://t.co/HIGk0XyN9O https://t.co/yd80I3ItM7"
723502413764804608,2016-04-22 13:23:12 +0000,nytgraphics,RT @hfairfield: Flint officials made the lead in the water supply appear far less dangerous than it was: https://t.co/TD4VAQ34Ni https://t.co/rbtFmqCbEO
723253576064180224,2016-04-21 20:54:24 +0000,nytgraphics,How officials distorted test results to hide the lead in Flint's water supply https://t.co/z8xdZrh0Cd https://t.co/qbth3tEm6R
723221759521099777,2016-04-21 18:47:58 +0000,nytgraphics,The presidential race has blown past $1 billion raised. See all the candidates' money https://t.co/EcNx3XCcoU https://t.co/JW37b6OpAx
722776265187418114,2016-04-20 13:17:44 +0000,nytgraphics,The NYC neighborhoods that love each candidate https://t.co/voBF6YxNOc https://t.co/rOyCkmUGF3
722766158164848640,2016-04-20 12:37:35 +0000,nytgraphics,Trump still has a very narrow path to a delegate majority after New York win https://t.co/Om21LJvXE8 https://t.co/C0R05iEST2
722749916158636032,2016-04-20 11:33:02 +0000,nytgraphics,"How New Yorkers voted, block by block https://t.co/nyqKvK58sy https://t.co/MB5wkDtQgE"
722659325685207041,2016-04-20 05:33:04 +0000,nytgraphics,"The NYC neighborhoods that love each candidate
https://t.co/voBF6YgcWE https://t.co/EFXBWd3YAR"
722633320572534785,2016-04-20 03:49:44 +0000,nytgraphics,Almost all of the New York primary votes are in. See the full results here: https://t.co/Ewx3IqsBEv https://t.co/zanKJPrRLD
722624813290950656,2016-04-20 03:15:55 +0000,nytgraphics,New Yorkers: Find out how many votes Clinton and Sanders won in your county: https://t.co/Ewx3IqsBEv https://t.co/flDb1heN8j
722620974601015297,2016-04-20 03:00:40 +0000,nytgraphics,"Sanders did well with New York voters under 30, but Clinton won every other age group: https://t.co/Du0gaje14k https://t.co/pyfBdDYHtO"
722615993583972352,2016-04-20 02:40:53 +0000,nytgraphics,"Trump won nearly all the counties in the state, but lots of votes remain near New York City: https://t.co/Ewx3IqsBEv https://t.co/SVYETCAhMX"
722615105528184832,2016-04-20 02:37:21 +0000,nytgraphics,"Clinton won, but 30% of precincts still haven't reported. See where votes remain: https://t.co/Ewx3IqsBEv https://t.co/SAtpx8Tdzc"
722613973493878785,2016-04-20 02:32:51 +0000,nytgraphics,Live estimates of how many New York delegates the candidates will win: https://t.co/gySZm4Sqlb https://t.co/lnhUDNOUnF
722608362039427072,2016-04-20 02:10:33 +0000,nytgraphics,New Yorkers: See how many voters Kasich won in your precinct. https://t.co/sOIff31634 https://t.co/INKs8T0ArK
722605298297532416,2016-04-20 01:58:23 +0000,nytgraphics,New Yorkers: see how your neighborhood voted. Map updated as results come in. https://t.co/dd81K5xjfr https://t.co/kjn8AGDAs8
722604185087303680,2016-04-20 01:53:57 +0000,nytgraphics,"Clinton has won in New York, with strong help from Black and Hispanic/Latino voters: https://t.co/oMiD0tg6Mv https://t.co/T42TXxcZVv"
722601659474538496,2016-04-20 01:43:55 +0000,nytgraphics,Exit polls show 68% of New York Rep. voters support temporarily banning foreign Muslims: https://t.co/fFZQHOwJxb https://t.co/bJyjxg8HKx
722599972970098689,2016-04-20 01:37:13 +0000,nytgraphics,Exit polls show most New York Democratic primary voters think Wall St hurts the economy: https://t.co/Du0gaje14k https://t.co/ba5pbOz9Ak
722598750179442688,2016-04-20 01:32:21 +0000,nytgraphics,23% of New York precincts reporting so far — track primary results and maps live here: https://t.co/Ewx3IqsBEv https://t.co/pbsC9xcev4
722597436733186049,2016-04-20 01:27:08 +0000,nytgraphics,Trump won New York's Republican primary. Find out where he got votes in the city: https://t.co/sOIff31634 https://t.co/Ctf3EUcIKx
722591001634861056,2016-04-20 01:01:34 +0000,nytgraphics,Results are expected soon — find out how every New York City neighborhood voted: https://t.co/5j81ouvTQK https://t.co/IFUun28Oe6
722524353368354816,2016-04-19 20:36:44 +0000,nytgraphics,"More than 14 years after U.S. invasion, the Taliban control large parts of Afghanistan: https://t.co/IYfvJKpdOn https://t.co/KEviCmTzqI"
722523848957116421,2016-04-19 20:34:44 +0000,nytgraphics,How some of New York's key voting blocs could determine today's primaries: https://t.co/mZ9mtkzvah https://t.co/FVUzKttgvI
722451759537459201,2016-04-19 15:48:16 +0000,nytgraphics,Today's Taliban attack in Kabul is deadliest in Afghanistan's capital since 2011. https://t.co/JbsEmuqPqM https://t.co/n5P6tfxmFX
722398621577121792,2016-04-19 12:17:07 +0000,nytgraphics,Meet Sheila. Her vote will have more power than in any other Republican primary in America. https://t.co/qsZzka2RPm https://t.co/rb5RSiHanx
722209111853674500,2016-04-18 23:44:04 +0000,nytgraphics,Meet Sheila. Her vote will have more power than in any other Republican primary in America. https://t.co/qsZzka2RPm https://t.co/U111cAnnxO
722132761251876865,2016-04-18 18:40:41 +0000,nytgraphics,How some of New York's key voting blocs could determine tomorrow's primaries: https://t.co/mZ9mtkzvah https://t.co/zc6OgOTYVW
720731471342870528,2016-04-14 21:52:27 +0000,nytgraphics,"Adobe made a new index that shows things are cheaper on the Web.
https://t.co/S8trUO59sR https://t.co/tAQfQmoPEC"
720613469742047232,2016-04-14 14:03:34 +0000,nytgraphics,"RT @aliciaparlap: Explaining the GOP process that Trump calls ""rigged"": 

https://t.co/RwYnjbvXv8 …

https://t.co/STibR2gLtb … https://t.co/J0U0Gf4opd"
720345632653705216,2016-04-13 20:19:16 +0000,nytgraphics,New report: Chicago police are rarely disciplined. See how citizen complaints were handled: https://t.co/C5U4sB167u https://t.co/Aoyp3qrb6s
720345448276320257,2016-04-13 20:18:32 +0000,nytgraphics,Report says Chicago police shooting of Laquan McDonald was a tipping point. What happened: https://t.co/rSOGcXRmTJ https://t.co/AW22PuUDbE
719965332497154050,2016-04-12 19:08:06 +0000,nytgraphics,Nearly half of Russia's federal revenue comes from oil and gas. https://t.co/RQcA20nqSb https://t.co/nbXqU75F5x
719948136911769600,2016-04-12 17:59:46 +0000,nytgraphics,Low oil prices and international sanctions have squeezed Russia's economy. https://t.co/RQcA20F1JJ https://t.co/g024vZ6vNt
719941624055394305,2016-04-12 17:33:53 +0000,nytgraphics,Low oil prices could cause Russia's Reserve Fund to run out by 2017. https://t.co/RQcA20nqSb https://t.co/CaGlymXamm
719926551396159488,2016-04-12 16:34:00 +0000,nytgraphics,Why is Russia's economy faltering? Low oil prices and sanctions. https://t.co/RQcA20nqSb https://t.co/ZpbFkg5MQ7
719232491345850369,2016-04-10 18:36:03 +0000,nytgraphics,At least two of the men involved in the Paris and Brussels attacks had roles in both plots. https://t.co/3ZSWxtBbWU https://t.co/H3UYoIxOpN
718903159419219969,2016-04-09 20:47:24 +0000,nytgraphics,The man detained Friday in Brussels had links to both the Paris and Brussels attacks. https://t.co/3ZSWxtBbWU https://t.co/knbpP9d7XV
718163499411718145,2016-04-07 19:48:15 +0000,nytgraphics,"China's exodus of capital seems to have been stanched in March …
https://t.co/2Xf5Juu4we https://t.co/vWuIInQkPH"
718138834911944704,2016-04-07 18:10:15 +0000,nytgraphics,"Convicted terrorists are being held in more than 50 prisons across the US.
https://t.co/v5XASRz0As https://t.co/o5xAH1ogCk"
718080897069813761,2016-04-07 14:20:01 +0000,nytgraphics,"RT @hfairfield: Yes, even Brooklyn's federal prison holds convicted terrorists:  https://t.co/xwiGHsDkUF https://t.co/sLFZtPKxFH"
718040663040921600,2016-04-07 11:40:09 +0000,nytgraphics,Convicted terrorists are held in federal prisons all across the U.S. https://t.co/v5XASRz0As https://t.co/g0eVcTuQYK
718021513987952641,2016-04-07 10:24:03 +0000,nytgraphics,Far more terrorists are being held in U.S. prisons than in Guantánamo. Maps by @wallacetim: https://t.co/uW7eZXWpgg https://t.co/UnX7S5fFXw
717719646410039296,2016-04-06 14:24:32 +0000,nytgraphics,"The Rep. race could come down to who delegates personally support, which could get messy. https://t.co/glaKl8Bgd9 https://t.co/9r5ZJIPNsf"
717589575758118912,2016-04-06 05:47:41 +0000,nytgraphics,"RT @driven_by_data: Momentum vs. demographics: According to @Nate_Cohn, Trump’s vote share is as expected  https://t.co/ZfadgcmUMI https://t.co/APYaAvEFeY"
717589424297676800,2016-04-06 05:47:05 +0000,nytgraphics,"Even with loss in WI, Trump still in strong position but path to 1,237 delegates is narrow. https://t.co/ekzbXBhIjU https://t.co/tZDcLi4pI6"
717542818793799680,2016-04-06 02:41:53 +0000,nytgraphics,Cruz won overwhelmingly in Wisconsin's densely populated counties: https://t.co/sjSz48yGD9 https://t.co/6uJ1KkoKWL
717542215288037376,2016-04-06 02:39:30 +0000,nytgraphics,"Sanders won nearly every county in Wisconsin, but Clinton took Milwaukee: https://t.co/sjSz48yGD9 https://t.co/fMsIn4Gfsg"
717536599379218432,2016-04-06 02:17:11 +0000,nytgraphics,Cruz did best in southeastern Wisconsin. See how Republicans voted: https://t.co/sjSz48yGD9 https://t.co/r3SBj6Mm0m
717533872926416897,2016-04-06 02:06:21 +0000,nytgraphics,"Cruz won Wisconsin, where most voters say illegal immigrants should get a chance to be legal https://t.co/AKZFhm6RM2 https://t.co/MUTV9WWBLB"
717532235986022405,2016-04-06 01:59:50 +0000,nytgraphics,Sanders won Wisconsin with help from voters who care most about income inequality: https://t.co/lIR1wvcxn8 https://t.co/DbNkbqm6jz
717529975407173632,2016-04-06 01:50:51 +0000,nytgraphics,Sanders won Wisconsin. Our live map will show you where he got votes: https://t.co/sjSz48yGD9 https://t.co/rSzclMFDRp
717528920065777665,2016-04-06 01:46:40 +0000,nytgraphics,RT @KevinQ: Results are coming in to our Republican live model: https://t.co/rc42fFKPTH https://t.co/vAA2XLOm9i
717527905799155712,2016-04-06 01:42:38 +0000,nytgraphics,Cruz won Wisconsin. Follow our live map to see where he won votes: https://t.co/sjSz48yGD9 https://t.co/gDNdMXcwbW
717526625810776066,2016-04-06 01:37:33 +0000,nytgraphics,"In Wisconsin, Trump did well with moderates while Cruz took the conservative vote: https://t.co/oy98fd1Uqu https://t.co/mdaXjmiqgO"
717522604261838848,2016-04-06 01:21:34 +0000,nytgraphics,"Wisconsin exit polls show Sanders did well with younger voters, again: https://t.co/lIR1wvcxn8 https://t.co/w1qkMXiDDu"
717520892138487809,2016-04-06 01:14:46 +0000,nytgraphics,Check in for live Wisconsin primary results here: https://t.co/sjSz48yGD9 https://t.co/xDR7DWd7zB
717380573082304516,2016-04-05 15:57:11 +0000,nytgraphics,What do Trump voters care about in each state? https://t.co/8brNBaRgwR https://t.co/1bBgcJg8Cy
717365934126669824,2016-04-05 14:59:01 +0000,nytgraphics,RT @hfairfield: What motivates Trump voters? Certainty that the next president be outside the establishment. https://t.co/cnRE8n7U7z https://t.co/yyToLNlVvM
717297432804110337,2016-04-05 10:26:49 +0000,nytgraphics,What's driving Clinton voters to the polls? https://t.co/8brNBaRgwR https://t.co/8cnlYrvBoi
717296165100896256,2016-04-05 10:21:47 +0000,nytgraphics,What's driving Trump voters to the polls? https://t.co/8brNBaRgwR https://t.co/S92wYaF9EE
717018823099068417,2016-04-04 15:59:43 +0000,nytgraphics,"The court ruled states may count even non-eligible voters in drawing districts, helping Dems https://t.co/7PHt6MKiYD https://t.co/q4PGqS1eBp"
715945427481268224,2016-04-01 16:54:26 +0000,nytgraphics,"How does the recovery in your city compare to other cities?
https://t.co/WBrPBXmv7K https://t.co/bUtgIub7xb"
715924127891263493,2016-04-01 15:29:47 +0000,nytgraphics,How votes for Trump could turn into delegates for someone else at the Republican convention https://t.co/JZejO99i4M https://t.co/fb52kbdNtm
715632819943436289,2016-03-31 20:12:14 +0000,nytgraphics,"Bonuses for placing first, second or third in the World Cup are much higher for men: https://t.co/Abz6RoqZ5p https://t.co/7CP0ivsVTD"
715629259713351684,2016-03-31 19:58:05 +0000,nytgraphics,How much less are female soccer players paid? https://t.co/Abz6RoqZ5p https://t.co/RsbAjLICVH
715361642041765889,2016-03-31 02:14:40 +0000,nytgraphics,"RT @driven_by_data: We updated our delegate calculator with latest results and delegate lead charts 
https://t.co/PXFsVZE4cV https://t.co/sFe9QlphiH"
714878240242925569,2016-03-29 18:13:48 +0000,nytgraphics,Why ISIS destroyed some ancient sites and art but not others: https://t.co/xCWqX2rVTY https://t.co/URKTqGrgF0
714857542766239748,2016-03-29 16:51:34 +0000,nytgraphics,Today's decision on public unions illustrates the effect of a vacancy on the Supreme Court https://t.co/7PHt6MKiYD https://t.co/bgrWOGgfoA
714856724168093699,2016-03-29 16:48:19 +0000,nytgraphics,RT @aliciaparlap: Clinton needs 44% of remaining delegates to win. The @UpshotNYT model says she could get 54% https://t.co/10qvO4U5GA https://t.co/nriBC9dFXq
714742706749247489,2016-03-29 09:15:15 +0000,nytgraphics,Most passengers were freed in Cyprus after an EgyptAir flight to Cairo was hijacked. https://t.co/1WH5f6Y7T0 https://t.co/Jp6ZwEkadh
714665853749444610,2016-03-29 04:09:52 +0000,nytgraphics,How often terror attacks strike Pakistan https://t.co/VSEHuWFlpA https://t.co/T1d2VpTcbH
714473956896595968,2016-03-28 15:27:20 +0000,nytgraphics,Terrorist attacks have gathered pace in Pakistan despite government crackdowns on militants https://t.co/P8qnqLiSIL https://t.co/VlrAnG76X4
714309895382822913,2016-03-28 04:35:24 +0000,nytgraphics,"Suicide bomber killed at least 69 in a crowded park in Lahore, Pakistan, on Easter Sunday. https://t.co/wMHElLoEPV https://t.co/reKBia0TLl"
713824843150532608,2016-03-26 20:27:59 +0000,nytgraphics,Results are coming in from Washington's Democratic caucuses. https://t.co/GXMJDcZFXh https://t.co/zU7EFQcCLY
713750426324230144,2016-03-26 15:32:17 +0000,nytgraphics,"Untangling the connections between the Brussels and Paris attackers.
https://t.co/3ZSWxtBbWU https://t.co/fJ8MGpQrB5"
713476248077541377,2016-03-25 21:22:47 +0000,nytgraphics,"What did the Brussels and Paris attackers have in common?'
https://t.co/3ZSWxtBbWU https://t.co/mxHT5S1xyk"
713459579535888385,2016-03-25 20:16:33 +0000,nytgraphics,"Uncovering the links between the Brussels and Paris attackers.
https://t.co/3ZSWxtBbWU https://t.co/cnWnHxFg8F"
713428565904252928,2016-03-25 18:13:19 +0000,nytgraphics,"Brussels was just the latest target in ISIS assault on Westerners around the world.
https://t.co/i0B9EwbHyz https://t.co/GC61ssaPrA"
713397888664133633,2016-03-25 16:11:25 +0000,nytgraphics,"NYT: ISIS has killed more than 650 from Europe, North America and other Western countries https://t.co/yXtgnDEuMw https://t.co/CbhO8W1Qx0"
713119296667455489,2016-03-24 21:44:24 +0000,nytgraphics,Updated: How the Brussels and Paris Attackers Could Be Connected https://t.co/lLOvwHACol https://t.co/hFEtgbreHI
713069332155260928,2016-03-24 18:25:51 +0000,nytgraphics,"The transformation to digital music continues ...
https://t.co/XU3hcG4Vf0 https://t.co/W8aHptOWxf"
712688512034848768,2016-03-23 17:12:37 +0000,nytgraphics,"How the Brussels and Paris attackers could be connected
https://t.co/3ZSWxtBbWU https://t.co/bOizPoPrWS"
712661679876734977,2016-03-23 15:25:59 +0000,nytgraphics,"Updated with new details:
What Happened at Each Location in the Brussels Attacks
https://t.co/MXyZqw9iV7 https://t.co/NgaL7I7JPV"
712476533999452161,2016-03-23 03:10:17 +0000,nytgraphics,First votes are coming in from Arizona. Follow along: https://t.co/KelXXXvgaM https://t.co/Df40k3l6y7
712384985211281408,2016-03-22 21:06:30 +0000,nytgraphics,"Growing up with only one parent could have economic ramifications.
https://t.co/mC3znmVhbn https://t.co/3U9bdKIbFu"
712370807696130049,2016-03-22 20:10:10 +0000,nytgraphics,"More than 1,000 civilians have been killed by ISIS outside of Iraq and Syria https://t.co/oYr5twr8Gi https://t.co/cufee6qn2m"
712330828899033089,2016-03-22 17:31:18 +0000,nytgraphics,Brussels is the latest target in the Islamic State’s assault on the West. #ISIS https://t.co/OWHI1Lk72R https://t.co/0oWrOpEUEF
712323025576861696,2016-03-22 17:00:18 +0000,nytgraphics,"@ToddJobson Hi Todd, we are only showing attacks on this graphic. Here is another graphic that looks at ISIS arrests https://t.co/8ICpPSq6Vv"
712321126869954560,2016-03-22 16:52:45 +0000,nytgraphics,18: The number of countries ISIS has attacked or inspired attacks in. https://t.co/oYr5twr8Gi https://t.co/Oesc99tuHE
712318043574112256,2016-03-22 16:40:30 +0000,nytgraphics,The Brussels subway station attack was near many European Union/Council buildings. https://t.co/JeYChwu1zn https://t.co/NqmW5bz7N6
712305647606480896,2016-03-22 15:51:15 +0000,nytgraphics,"The Brussels Airport departure hall as seen last year, and after the explosions. https://t.co/MXyZqw9iV7 https://t.co/Eok1RmJ5xI"
712287281030242304,2016-03-22 14:38:16 +0000,nytgraphics,One of the blasts at the Brussels airport was near a check-in row in the departures hall. https://t.co/JeYChwu1zn https://t.co/E8fvrkcJSB
712282055313399808,2016-03-22 14:17:30 +0000,nytgraphics,At least one of the two blasts at the Brussels airport was set off by a suicide bomber. https://t.co/JeYChwu1zn https://t.co/V8lV7rn6tN
712267765697159168,2016-03-22 13:20:43 +0000,nytgraphics,What happened at each location in the Brussels attacks? We'll keep updating here:  https://t.co/jmfZ9xRRYm https://t.co/o9w0jtgHju
711199006672723969,2016-03-19 14:33:51 +0000,nytgraphics,RT @salvesergio: What Russia Accomplished in Syria? https://t.co/kV7w6BIhgV https://t.co/RTtM4uObxJ
711198248246099969,2016-03-19 14:30:50 +0000,nytgraphics,RT @salvesergio: Los escándalos de corrupción en Brasil salpican a los poderosos https://t.co/HTV8wmM9ha https://t.co/f0c5cHSQHM
711197907257593856,2016-03-19 14:29:29 +0000,nytgraphics,"RT @salvesergio: O resumo do NYT dos escândalos de corrupção no Brasil, em português. https://t.co/3OFNT9vCmh https://t.co/82Msq6BqFT"
